,quasi_vort,quasi_energy,cubic_vort,cubic_energy
80,3.5350611209869385,68.78201293945312,4.442862033843994,67.97021484375
81,3.5350608825683594,68.7820053100586,4.442861557006836,67.97021484375
82,3.5350606441497803,68.78199768066406,4.442861557006836,67.97020721435547
83,3.535060167312622,68.78199005126953,4.442861080169678,67.97019958496094
84,3.535059690475464,68.78199005126953,4.4428606033325195,67.97019958496094
85,3.5350594520568848,68.781982421875,4.4428606033325195,67.9701919555664
86,3.5350592136383057,68.78197479248047,4.442860126495361,67.9701919555664
87,3.5350589752197266,68.78196716308594,4.442860126495361,67.97018432617188
88,3.5350584983825684,68.78196716308594,4.442859649658203,67.97017669677734
89,3.5350584983825684,68.7819595336914,4.442859649658203,67.97017669677734
90,3.5350582599639893,68.78195190429688,4.442859172821045,67.97016906738281
